,mouse,date_of_birth,treatment,injection_time,notes,image,video,recording,camera,year,month,day,hour,minutes,seconds,animal,start,end,discard,Notes,video_time,label
35701,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame23340.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35702,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame15180.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35703,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame06840.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35704,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame09540.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35705,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame19380.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35706,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame09150.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35707,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame22100.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35708,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame06060.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35709,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame22840.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35710,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame24570.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35711,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame07020.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35712,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame09780.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35713,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame21540.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35714,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame22760.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35715,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame09240.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35716,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame16980.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35717,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame22600.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35718,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame08980.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35719,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame21490.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35720,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame06210.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35721,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame05080.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35722,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame24890.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35723,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame18370.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35724,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame09280.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35725,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame06170.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35726,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame18400.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35727,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame05690.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35728,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame09900.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35729,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame07050.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35730,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame08940.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35731,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame06010.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35732,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame22830.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35733,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame01540.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35734,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame05040.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35735,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame09120.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35736,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame21900.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35737,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame23130.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35738,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame22560.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35739,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame09530.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35740,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame06830.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35741,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame06820.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35742,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame09520.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35743,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame22570.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35744,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame08400.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35745,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame04560.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35746,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame21910.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35747,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame01550.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35748,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame05050.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35749,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame09130.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35750,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame09870.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35751,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame07040.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35752,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame09290.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35753,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame18360.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35754,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame01590.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35755,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame06200.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35756,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame20760.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35757,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame09480.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35758,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame06770.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35759,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame09330.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35760,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame17640.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35761,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame21480.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35762,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame22610.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35763,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame19490.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35764,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame05640.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35765,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame22200.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35766,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame09250.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
35767,f3,13 November 22,high,12:53,,f3_rec1_preinjection/frame22770.png,f3_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,37,54,f3,,,,,12:37,0.0
36768,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame15890.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36770,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame03980.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36772,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame15660.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36774,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame06350.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36776,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame06230.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36778,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame01760.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36780,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame00640.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36782,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame16750.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36784,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame09710.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36786,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame13210.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36788,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame08630.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36790,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame04020.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36792,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame01170.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36794,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame14780.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36796,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame10280.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36798,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame18970.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36800,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame17470.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36802,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame08380.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36804,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame06150.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36806,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame14540.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36808,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame16380.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36810,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame12680.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36812,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame16390.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36814,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame12690.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36816,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame07510.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36818,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame06140.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36820,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame07060.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36822,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame14430.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36824,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame16540.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36826,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame05070.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36828,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame18960.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36830,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame14800.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36832,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame13000.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36834,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame08420.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36836,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame14790.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36838,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame04030.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36840,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame01160.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36842,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame06180.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36844,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame13200.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36846,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame08620.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36848,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame04740.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36850,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame09270.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36852,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame16740.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36854,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame01770.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36856,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame06220.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36858,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame15880.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36860,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame15670.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36862,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame00540.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36864,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame08450.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36866,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame15010.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36868,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame14440.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36870,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame16900.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36872,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame00810.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36874,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame16860.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36876,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame00780.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36878,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame15170.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36880,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame06130.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36882,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame12810.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36884,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame04900.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36886,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame02340.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36888,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame10750.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36890,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame08490.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36892,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame04490.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36894,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame06250.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36896,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame15210.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36898,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame17610.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36900,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame01700.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36902,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame00620.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36904,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame13270.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36906,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame08650.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36908,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame04730.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36910,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame17760.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36912,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame00630.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36914,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame17600.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36916,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame05210.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36918,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame14320.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36920,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame07360.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36922,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame03660.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36924,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame06240.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36926,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame15200.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36928,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame04480.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36930,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame15360.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
36932,f4,13 November 22,mid,13:10,,f4_rec1_preinjection/frame02350.png,f4_rec1_preinjection,1,Basler_acA1920-40um,2023,3,2,12,54,5,f4,,,,,12:54,0.0
